"account_number","agent_id","os_name","os_version","cpu_type","host_name","hypervisor","timestamp"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-04 02:35:05.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-04 02:35:46.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 02:45:34.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-04 02:45:53.000"
"123456789012","o-6cif0wg3evk5xiw5o","Linux - 8.0.0.0 - CentOS Stream release 8 x86_64 (Linux 4.18.0-310.el8.x86_64)","8.0.0.0","x86_64","minecraft2","kvm","2021-07-04 01:23:54.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-04 01:30:10.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-04 01:33:28.000"
"123456789012","o-6cif0wg3evk5xiw5o","Linux - 8.0.0.0 - CentOS Stream release 8 x86_64 (Linux 4.18.0-310.el8.x86_64)","8.0.0.0","x86_64","minecraft2","kvm","2021-07-04 01:36:31.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 01:37:22.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-04 01:38:04.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-04 07:15:47.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-04 07:17:14.000"
"123456789012","o-6cif0wg3evk5xiw5o","Linux - 8.0.0.0 - CentOS Stream release 8 x86_64 (Linux 4.18.0-310.el8.x86_64)","8.0.0.0","x86_64","minecraft2","kvm","2021-07-04 07:20:18.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 07:23:43.000"
"123456789012","o-1a04oo4gdhip87lzm","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","win-vm-ops","Microsoft Corporation","2021-07-04 07:27:39.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-03 19:22:53.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-03 19:27:31.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-03 19:33:00.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-03 19:34:29.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-03 19:36:20.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-04 10:34:38.000"
"123456789012","o-6cif0wg3evk5xiw5o","Linux - 8.0.0.0 - CentOS Stream release 8 x86_64 (Linux 4.18.0-310.el8.x86_64)","8.0.0.0","x86_64","minecraft2","kvm","2021-07-04 10:37:05.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-04 10:38:57.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-04 10:44:00.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-04 10:46:09.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 10:48:55.000"
"123456789012","o-6cif0wg3evk5xiw5o","Linux - 8.0.0.0 - CentOS Stream release 8 x86_64 (Linux 4.18.0-310.el8.x86_64)","8.0.0.0","x86_64","minecraft2","kvm","2021-07-04 09:21:00.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-04 09:22:03.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 09:23:06.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-04 09:26:29.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-04 09:29:38.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-04 09:30:01.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 09:30:40.000"
"123456789012","o-6cif0wg3evk5xiw5o","Linux - 8.0.0.0 - CentOS Stream release 8 x86_64 (Linux 4.18.0-310.el8.x86_64)","8.0.0.0","x86_64","minecraft2","kvm","2021-07-04 09:33:53.000"
"123456789012","o-1a04oo4gdhip87lzm","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","win-vm-ops","Microsoft Corporation","2021-07-04 02:03:20.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-04 02:06:32.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-04 02:09:09.000"
"123456789012","o-6cif0wg3evk5xiw5o","Linux - 8.0.0.0 - CentOS Stream release 8 x86_64 (Linux 4.18.0-310.el8.x86_64)","8.0.0.0","x86_64","minecraft2","kvm","2021-07-04 02:09:31.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-04 02:16:44.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 02:17:49.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-03 22:59:08.000"
"123456789012","o-1a04oo4gdhip87lzm","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","win-vm-ops","Microsoft Corporation","2021-07-03 23:01:32.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-03 23:03:41.000"
"123456789012","o-6cif0wg3evk5xiw5o","Linux - 8.0.0.0 - CentOS Stream release 8 x86_64 (Linux 4.18.0-310.el8.x86_64)","8.0.0.0","x86_64","minecraft2","kvm","2021-07-03 23:03:28.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-03 23:11:38.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 05:17:19.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-04 05:19:58.000"
"123456789012","o-6cif0wg3evk5xiw5o","Linux - 8.0.0.0 - CentOS Stream release 8 x86_64 (Linux 4.18.0-310.el8.x86_64)","8.0.0.0","x86_64","minecraft2","kvm","2021-07-04 05:21:04.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-04 05:22:03.000"
"123456789012","o-1a04oo4gdhip87lzm","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","win-vm-ops","Microsoft Corporation","2021-07-04 05:23:40.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-04 05:26:11.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-04 05:30:04.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 05:30:04.000"
"123456789012","o-1a04oo4gdhip87lzm","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","win-vm-ops","Microsoft Corporation","2021-07-04 05:31:14.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-03 20:14:51.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-03 20:18:04.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-03 20:19:59.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-03 20:20:59.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-03 20:27:27.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-04 08:34:11.000"
"123456789012","o-6cif0wg3evk5xiw5o","Linux - 8.0.0.0 - CentOS Stream release 8 x86_64 (Linux 4.18.0-310.el8.x86_64)","8.0.0.0","x86_64","minecraft2","kvm","2021-07-04 08:34:47.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 08:35:09.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-04 08:40:03.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-04 08:43:09.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 08:47:48.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-03 15:31:23.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-03 15:38:30.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-03 15:38:56.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-03 15:43:36.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-03 15:44:02.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-03 21:47:58.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-03 21:48:21.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-03 21:49:20.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-03 22:00:35.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-03 22:00:57.000"
"123456789012","o-6cif0wg3evk5xiw5o","Linux - 8.0.0.0 - CentOS Stream release 8 x86_64 (Linux 4.18.0-310.el8.x86_64)","8.0.0.0","x86_64","minecraft2","kvm","2021-07-04 04:59:44.000"
"123456789012","o-1a04oo4gdhip87lzm","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","win-vm-ops","Microsoft Corporation","2021-07-04 05:00:58.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-04 05:00:39.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 05:02:11.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-04 05:02:18.000"
"123456789012","o-6cif0wg3evk5xiw5o","Linux - 8.0.0.0 - CentOS Stream release 8 x86_64 (Linux 4.18.0-310.el8.x86_64)","8.0.0.0","x86_64","minecraft2","kvm","2021-07-04 05:07:18.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-04 05:08:32.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-03 14:53:04.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-03 14:53:24.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-03 14:58:33.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-03 15:03:06.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-03 15:03:31.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-03 15:05:42.000"
"123456789012","o-25zxbz550dvex7b59","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","db-server","kvm","2021-07-04 08:03:13.000"
"123456789012","o-39iqezsdkbdt5j7kf","Linux - 2.0.0.0 - Amazon Linux release 2 (Karoo) x86_64 (Linux 4.14.232-177.418.amzn2.x86_64)","2.0.0.0","x86_64","ip-172-31-73-78.ap-northeast-1.compute.internal","xen","2021-07-04 08:09:36.000"
"123456789012","o-6dn3k0ihqcrrtg07f","Linux - 20.4.0.0 - Ubuntu 20.04.2 LTS x86_64 (Linux 5.4.0-77-generic)","20.4.0.0","x86_64","ap-server","kvm","2021-07-04 08:12:53.000"
"123456789012","o-1zafso4q4q212rf51","WindowsOS - 10.0.0.17763 - Windows 2019 Datacenter x64","10.0.0.17763","x64","ec2amaz-nfqk9dd","Amazon EC2","2021-07-04 08:14:11.000"
